recalcáveis	recalcável	Number=Plur
recalcável	recalcável	Number=Sing
recaldeada	recaldeado	Gender=Fem|Number=Sing|VerbForm=Part
recaldeadas	recaldeado	Gender=Fem|Number=Plur|VerbForm=Part
recaldeado	recaldeado	Gender=Masc|Number=Sing|VerbForm=Part
recaldeados	recaldeado	Gender=Masc|Number=Plur|VerbForm=Part
recamada	recamado	Gender=Fem|Number=Sing|VerbForm=Part
recamadas	recamado	Gender=Fem|Number=Plur|VerbForm=Part
recamado	recamado	Gender=Masc|Number=Sing|VerbForm=Part
recamador	recamador	Gender=Masc|Number=Sing
recamadores	recamador	Gender=Masc|Number=Plur
recamados	recamado	Gender=Masc|Number=Plur|VerbForm=Part
recambiada	recambiado	Gender=Fem|Number=Sing|VerbForm=Part
recambiadas	recambiado	Gender=Fem|Number=Plur|VerbForm=Part
recambiado	recambiado	Gender=Masc|Number=Sing|VerbForm=Part
recambiados	recambiado	Gender=Masc|Number=Plur|VerbForm=Part
recambiáveis	recambiável	Number=Plur
recambiável	recambiável	Number=Sing
recantada	recantado	Gender=Fem|Number=Sing|VerbForm=Part
recantadas	recantado	Gender=Fem|Number=Plur|VerbForm=Part
recantado	recantado	Gender=Masc|Number=Sing|VerbForm=Part
recantados	recantado	Gender=Masc|Number=Plur|VerbForm=Part
recapacitada	recapacitado	Gender=Fem|Number=Sing|VerbForm=Part
recapacitadas	recapacitado	Gender=Fem|Number=Plur|VerbForm=Part
recapacitado	recapacitado	Gender=Masc|Number=Sing|VerbForm=Part
recapacitados	recapacitado	Gender=Masc|Number=Plur|VerbForm=Part
recapada	recapado	Gender=Fem|Number=Sing|VerbForm=Part
recapadas	recapado	Gender=Fem|Number=Plur|VerbForm=Part
recapado	recapado	Gender=Masc|Number=Sing|VerbForm=Part
recapados	recapado	Gender=Masc|Number=Plur|VerbForm=Part
recapeada	recapeado	Gender=Fem|Number=Sing|VerbForm=Part
recapeadas	recapeado	Gender=Fem|Number=Plur|VerbForm=Part
recapeado	recapeado	Gender=Masc|Number=Sing|VerbForm=Part
recapeados	recapeado	Gender=Masc|Number=Plur|VerbForm=Part
recapeáveis	recapeável	Number=Plur
recapeável	recapeável	Number=Sing
recapitalizada	recapitalizado	Gender=Fem|Number=Sing|VerbForm=Part
recapitalizadas	recapitalizado	Gender=Fem|Number=Plur|VerbForm=Part
recapitalizado	recapitalizado	Gender=Masc|Number=Sing|VerbForm=Part
recapitalizados	recapitalizado	Gender=Masc|Number=Plur|VerbForm=Part
recapitulada	recapitulado	Gender=Fem|Number=Sing|VerbForm=Part
recapituladas	recapitulado	Gender=Fem|Number=Plur|VerbForm=Part
recapitulado	recapitulado	Gender=Masc|Number=Sing|VerbForm=Part
recapitulados	recapitulado	Gender=Masc|Number=Plur|VerbForm=Part
recapturada	recapturado	Gender=Fem|Number=Sing|VerbForm=Part
recapturadas	recapturado	Gender=Fem|Number=Plur|VerbForm=Part
recapturado	recapturado	Gender=Masc|Number=Sing|VerbForm=Part
recapturados	recapturado	Gender=Masc|Number=Plur|VerbForm=Part
recargada	recargado	Gender=Fem|Number=Sing|VerbForm=Part
recargadas	recargado	Gender=Fem|Number=Plur|VerbForm=Part
recargado	recargado	Gender=Masc|Number=Sing|VerbForm=Part
recargados	recargado	Gender=Masc|Number=Plur|VerbForm=Part
recarregada	recarregado	Gender=Fem|Number=Sing
recarregadas	recarregado	Gender=Fem|Number=Plur
recarregado	recarregado	Gender=Masc|Number=Sing
recarregados	recarregado	Gender=Masc|Number=Plur
recarregáveis	recarregável	Number=Plur
recarregável	recarregável	Number=Sing
recasada	recasado	Gender=Fem|Number=Sing|VerbForm=Part
recasadas	recasado	Gender=Fem|Number=Plur|VerbForm=Part
recasado	recasado	Gender=Masc|Number=Sing|VerbForm=Part
recasados	recasado	Gender=Masc|Number=Plur|VerbForm=Part
recatada	recatado	Gender=Fem|Number=Sing|VerbForm=Part
recatadas	recatado	Gender=Fem|Number=Plur|VerbForm=Part
recatado	recatado	Gender=Masc|Number=Sing|VerbForm=Part
recatados	recatado	Gender=Masc|Number=Plur|VerbForm=Part
recativa	recativo	Gender=Fem|Number=Sing
recativada	recativado	Gender=Fem|Number=Sing|VerbForm=Part
recativadas	recativado	Gender=Fem|Number=Plur|VerbForm=Part
recativado	recativado	Gender=Masc|Number=Sing|VerbForm=Part
recativados	recativado	Gender=Masc|Number=Plur|VerbForm=Part
recativas	recativo	Gender=Fem|Number=Plur
recativo	recativo	Gender=Masc|Number=Sing
recativos	recativo	Gender=Masc|Number=Plur
recauchutada	recauchutado	Gender=Fem|Number=Sing|VerbForm=Part
recauchutadas	recauchutado	Gender=Fem|Number=Plur|VerbForm=Part
recauchutado	recauchutado	Gender=Masc|Number=Sing|VerbForm=Part
recauchutados	recauchutado	Gender=Masc|Number=Plur|VerbForm=Part
recaucionada	recaucionado	Gender=Fem|Number=Sing|VerbForm=Part
recaucionadas	recaucionado	Gender=Fem|Number=Plur|VerbForm=Part
recaucionado	recaucionado	Gender=Masc|Number=Sing|VerbForm=Part
recaucionados	recaucionado	Gender=Masc|Number=Plur|VerbForm=Part
recaucionáveis	recaucionável	Number=Plur
recaucionável	recaucionável	Number=Sing
recavada	recavado	Gender=Fem|Number=Sing|VerbForm=Part
recavadas	recavado	Gender=Fem|Number=Plur|VerbForm=Part
recavado	recavado	Gender=Masc|Number=Sing|VerbForm=Part
recavados	recavado	Gender=Masc|Number=Plur|VerbForm=Part
recavalgada	recavalgado	Gender=Fem|Number=Sing|VerbForm=Part
recavalgadas	recavalgado	Gender=Fem|Number=Plur|VerbForm=Part
recavalgado	recavalgado	Gender=Masc|Number=Sing|VerbForm=Part
recavalgados	recavalgado	Gender=Masc|Number=Plur|VerbForm=Part
recaída	recaído	Gender=Fem|Number=Sing|VerbForm=Part
recaídas	recaído	Gender=Fem|Number=Plur|VerbForm=Part
recaído	recaído	Gender=Masc|Number=Sing|VerbForm=Part
recaídos	recaído	Gender=Masc|Number=Plur|VerbForm=Part
receada	receado	Gender=Fem|Number=Sing|VerbForm=Part
receadas	receado	Gender=Fem|Number=Plur|VerbForm=Part
receado	receado	Gender=Masc|Number=Sing|VerbForm=Part
receados	receado	Gender=Masc|Number=Plur|VerbForm=Part
recebedor	recebedor	Gender=Masc|Number=Sing
recebedora	recebedor	Gender=Fem|Number=Sing
recebedoras	recebedor	Gender=Fem|Number=Plur
recebedores	recebedor	Gender=Masc|Number=Plur
recebida	recebido	Gender=Fem|Number=Sing|VerbForm=Part
recebidas	recebido	Gender=Fem|Number=Plur|VerbForm=Part
recebido	recebido	Gender=Masc|Number=Sing|VerbForm=Part
recebidos	recebido	Gender=Masc|Number=Plur|VerbForm=Part
recebíveis	recebível	Number=Plur
recebível	recebível	Number=Sing
receitada	receitado	Gender=Fem|Number=Sing|VerbForm=Part
receitadas	receitado	Gender=Fem|Number=Plur|VerbForm=Part
receitado	receitado	Gender=Masc|Number=Sing|VerbForm=Part
receitados	receitado	Gender=Masc|Number=Plur|VerbForm=Part
recenada	recenado	Gender=Fem|Number=Sing|VerbForm=Part
recenadas	recenado	Gender=Fem|Number=Plur|VerbForm=Part
recenado	recenado	Gender=Masc|Number=Sing|VerbForm=Part
recenados	recenado	Gender=Masc|Number=Plur|VerbForm=Part
recendente	recendente	Number=Sing
recendentes	recendente	Number=Plur
recendida	recendido	Gender=Fem|Number=Sing|VerbForm=Part
recendidas	recendido	Gender=Fem|Number=Plur|VerbForm=Part
recendido	recendido	Gender=Masc|Number=Sing|VerbForm=Part
recendidos	recendido	Gender=Masc|Number=Plur|VerbForm=Part
recenseada	recenseado	Gender=Fem|Number=Sing|VerbForm=Part
recenseadas	recenseado	Gender=Fem|Number=Plur|VerbForm=Part
recenseado	recenseado	Gender=Masc|Number=Sing|VerbForm=Part
recenseador	recenseador	Gender=Masc|Number=Sing
recenseadora	recenseador	Gender=Fem|Number=Sing
recenseadoras	recenseador	Gender=Fem|Number=Plur
recenseadores	recenseador	Gender=Masc|Number=Plur
recenseados	recenseado	Gender=Masc|Number=Plur|VerbForm=Part
recente	recente	Number=Sing
recentes	recente	Number=Plur
recentíssima	recentíssimo	Gender=Fem|Number=Sing
recentíssimas	recentíssimo	Gender=Fem|Number=Plur
recentíssimo	recentíssimo	Gender=Masc|Number=Sing
recentíssimos	recentíssimo	Gender=Masc|Number=Plur
receosa	receoso	Gender=Fem|Number=Sing
receosas	receoso	Gender=Fem|Number=Plur
receosinha	receosinho	Gender=Fem|Number=Sing
receosinhas	receosinho	Gender=Fem|Number=Plur
receosinho	receosinho	Gender=Masc|Number=Sing
receosinhos	receosinho	Gender=Masc|Number=Plur
receoso	receoso	Gender=Masc|Number=Sing
receosos	receoso	Gender=Masc|Number=Plur
recepcionada	recepcionado	Gender=Fem|Number=Sing|VerbForm=Part
recepcionadas	recepcionado	Gender=Fem|Number=Plur|VerbForm=Part
recepcionado	recepcionado	Gender=Masc|Number=Sing|VerbForm=Part
recepcionados	recepcionado	Gender=Masc|Number=Plur|VerbForm=Part
receptada	receptado	Gender=Fem|Number=Sing|VerbForm=Part
receptadas	receptado	Gender=Fem|Number=Plur|VerbForm=Part
receptado	receptado	Gender=Masc|Number=Sing|VerbForm=Part
receptador	receptador	Gender=Masc|Number=Sing
receptadora	receptador	Gender=Fem|Number=Sing
receptadoras	receptador	Gender=Fem|Number=Plur
receptadores	receptador	Gender=Masc|Number=Plur
receptados	receptado	Gender=Masc|Number=Plur|VerbForm=Part
receptiva	receptivo	Gender=Fem|Number=Sing
receptivas	receptivo	Gender=Fem|Number=Plur
receptivo	receptivo	Gender=Masc|Number=Sing
receptivos	receptivo	Gender=Masc|Number=Plur
receptor	receptor	Gender=Masc|Number=Sing
receptora	receptor	Gender=Fem|Number=Sing
receptoras	receptor	Gender=Fem|Number=Plur
receptores	receptor	Gender=Masc|Number=Plur
receptáveis	receptável	Number=Plur
receptável	receptável	Number=Sing
receptíveis	receptível	Number=Plur
receptível	receptível	Number=Sing
recessiva	recessivo	Gender=Fem|Number=Sing
recessivas	recessivo	Gender=Fem|Number=Plur
recessivo	recessivo	Gender=Masc|Number=Sing
recessivos	recessivo	Gender=Masc|Number=Plur
recesso	recesso	Gender=Masc|Number=Sing
recessos	recesso	Gender=Masc|Number=Plur
rechaçada	rechaçado	Gender=Fem|Number=Sing|VerbForm=Part
rechaçadas	rechaçado	Gender=Fem|Number=Plur|VerbForm=Part
rechaçado	rechaçado	Gender=Masc|Number=Sing|VerbForm=Part
rechaçados	rechaçado	Gender=Masc|Number=Plur|VerbForm=Part
rechaçáveis	rechaçável	Number=Plur
rechaçável	rechaçável	Number=Sing
recheada	recheado	Gender=Fem|Number=Sing|VerbForm=Part
recheadas	recheado	Gender=Fem|Number=Plur|VerbForm=Part
recheado	recheado	Gender=Masc|Number=Sing|VerbForm=Part
recheados	recheado	Gender=Masc|Number=Plur|VerbForm=Part
rechegada	rechegado	Gender=Fem|Number=Sing|VerbForm=Part
rechegadas	rechegado	Gender=Fem|Number=Plur|VerbForm=Part
rechegado	rechegado	Gender=Masc|Number=Sing|VerbForm=Part
rechegados	rechegado	Gender=Masc|Number=Plur|VerbForm=Part
rechiada	rechiado	Gender=Fem|Number=Sing|VerbForm=Part
rechiadas	rechiado	Gender=Fem|Number=Plur|VerbForm=Part
rechiado	rechiado	Gender=Masc|Number=Sing|VerbForm=Part
rechiados	rechiado	Gender=Masc|Number=Plur|VerbForm=Part
rechinada	rechinado	Gender=Fem|Number=Sing|VerbForm=Part
rechinadas	rechinado	Gender=Fem|Number=Plur|VerbForm=Part
rechinado	rechinado	Gender=Masc|Number=Sing|VerbForm=Part
rechinados	rechinado	Gender=Masc|Number=Plur|VerbForm=Part
rechonchuda	rechonchudo	Gender=Fem|Number=Sing
rechonchudas	rechonchudo	Gender=Fem|Number=Plur
rechonchudo	rechonchudo	Gender=Masc|Number=Sing
rechonchudos	rechonchudo	Gender=Masc|Number=Plur
reciclada	reciclado	Gender=Fem|Number=Sing|VerbForm=Part
recicladas	reciclado	Gender=Fem|Number=Plur|VerbForm=Part
reciclado	reciclado	Gender=Masc|Number=Sing|VerbForm=Part
reciclador	reciclador	Gender=Masc|Number=Sing
recicladora	reciclador	Gender=Fem|Number=Sing
recicladoras	reciclador	Gender=Fem|Number=Plur
recicladores	reciclador	Gender=Masc|Number=Plur
reciclados	reciclado	Gender=Masc|Number=Plur|VerbForm=Part
recicláveis	reciclável	Number=Plur
reciclável	reciclável	Number=Sing
recidiva	recidivo	Gender=Fem|Number=Sing
recidivas	recidivo	Gender=Fem|Number=Plur
recidivo	recidivo	Gender=Masc|Number=Sing
recidivos	recidivo	Gender=Masc|Number=Plur
recifense	recifense	Number=Sing
recifenses	recifense	Number=Plur
recingida	recingido	Gender=Fem|Number=Sing|VerbForm=Part
recingidas	recingido	Gender=Fem|Number=Plur|VerbForm=Part
recingido	recingido	Gender=Masc|Number=Sing|VerbForm=Part
recingidos	recingido	Gender=Masc|Number=Plur|VerbForm=Part
recipiente	recipiente	Number=Sing
recipientes	recipiente	Number=Plur
reciprocada	reciprocado	Gender=Fem|Number=Sing|VerbForm=Part
reciprocadas	reciprocado	Gender=Fem|Number=Plur|VerbForm=Part
reciprocado	reciprocado	Gender=Masc|Number=Sing|VerbForm=Part
reciprocados	reciprocado	Gender=Masc|Number=Plur|VerbForm=Part
recircular	recircular	Number=Sing
recirculares	recircular	Number=Plur
recitada	recitado	Gender=Fem|Number=Sing|VerbForm=Part
recitadas	recitado	Gender=Fem|Number=Plur|VerbForm=Part
recitado	recitado	Gender=Masc|Number=Sing|VerbForm=Part
recitador	recitador	Gender=Masc|Number=Sing
recitadora	recitador	Gender=Fem|Number=Sing
recitadoras	recitador	Gender=Fem|Number=Plur
recitadores	recitador	Gender=Masc|Number=Plur
recitados	recitado	Gender=Masc|Number=Plur|VerbForm=Part
recitante	recitante	Number=Sing
recitantes	recitante	Number=Plur
recitativa	recitativo	Gender=Fem|Number=Sing
recitativas	recitativo	Gender=Fem|Number=Plur
recitativo	recitativo	Gender=Masc|Number=Sing
recitativos	recitativo	Gender=Masc|Number=Plur
recitáveis	recitável	Number=Plur
recitável	recitável	Number=Sing
recivilizada	recivilizado	Gender=Fem|Number=Sing|VerbForm=Part
recivilizadas	recivilizado	Gender=Fem|Number=Plur|VerbForm=Part
recivilizado	recivilizado	Gender=Masc|Number=Sing|VerbForm=Part
recivilizados	recivilizado	Gender=Masc|Number=Plur|VerbForm=Part
reclamada	reclamado	Gender=Fem|Number=Sing|VerbForm=Part
reclamadas	reclamado	Gender=Fem|Number=Plur|VerbForm=Part
reclamado	reclamado	Gender=Masc|Number=Sing|VerbForm=Part
reclamados	reclamado	Gender=Masc|Number=Plur|VerbForm=Part
reclamante	reclamante	Number=Sing
reclamantes	reclamante	Number=Plur
reclamatória	reclamatório	Gender=Fem|Number=Sing
reclamatórias	reclamatório	Gender=Fem|Number=Plur
reclamatório	reclamatório	Gender=Masc|Number=Sing
reclamatórios	reclamatório	Gender=Masc|Number=Plur
reclamáveis	reclamável	Number=Plur
reclamável	reclamável	Number=Sing
reclassificada	reclassificado	Gender=Fem|Number=Sing|VerbForm=Part
reclassificadas	reclassificado	Gender=Fem|Number=Plur|VerbForm=Part
reclassificado	reclassificado	Gender=Masc|Number=Sing|VerbForm=Part
reclassificador	reclassificador	Gender=Masc|Number=Sing
reclassificadora	reclassificador	Gender=Fem|Number=Sing
reclassificadoras	reclassificador	Gender=Fem|Number=Plur
reclassificadores	reclassificador	Gender=Masc|Number=Plur
reclassificados	reclassificado	Gender=Masc|Number=Plur|VerbForm=Part
reclinada	reclinado	Gender=Fem|Number=Sing|VerbForm=Part
reclinadas	reclinado	Gender=Fem|Number=Plur|VerbForm=Part
reclinado	reclinado	Gender=Masc|Number=Sing|VerbForm=Part
reclinados	reclinado	Gender=Masc|Number=Plur|VerbForm=Part
reclináveis	reclinável	Number=Plur
reclinável	reclinável	Number=Sing
reclusa	recluso	Gender=Fem|Number=Sing
reclusas	recluso	Gender=Fem|Number=Plur
recluso	recluso	Gender=Masc|Number=Sing
reclusos	recluso	Gender=Masc|Number=Plur
recluída	recluído	Gender=Fem|Number=Sing|VerbForm=Part
recluídas	recluído	Gender=Fem|Number=Plur|VerbForm=Part
recluído	recluído	Gender=Masc|Number=Sing|VerbForm=Part
recluídos	recluído	Gender=Masc|Number=Plur|VerbForm=Part
recoberta	recoberto	Gender=Fem|Number=Sing|VerbForm=Part
recobertas	recoberto	Gender=Fem|Number=Plur|VerbForm=Part
recoberto	recoberto	Gender=Masc|Number=Sing|VerbForm=Part
recobertos	recoberto	Gender=Masc|Number=Plur|VerbForm=Part
recobrada	recobrado	Gender=Fem|Number=Sing|VerbForm=Part
recobradas	recobrado	Gender=Fem|Number=Plur|VerbForm=Part
recobrado	recobrado	Gender=Masc|Number=Sing|VerbForm=Part
recobrados	recobrado	Gender=Masc|Number=Plur|VerbForm=Part
recobráveis	recobrável	Number=Plur
recobrável	recobrável	Number=Sing
recoitada	recoitado	Gender=Fem|Number=Sing|VerbForm=Part
recoitadas	recoitado	Gender=Fem|Number=Plur|VerbForm=Part
recoitado	recoitado	Gender=Masc|Number=Sing|VerbForm=Part
recoitados	recoitado	Gender=Masc|Number=Plur|VerbForm=Part
recolhida	recolhido	Gender=Fem|Number=Sing|VerbForm=Part
recolhidas	recolhido	Gender=Fem|Number=Plur|VerbForm=Part
recolhido	recolhido	Gender=Masc|Number=Sing|VerbForm=Part
recolhidos	recolhido	Gender=Masc|Number=Plur|VerbForm=Part
recolocada	recolocado	Gender=Fem|Number=Sing|VerbForm=Part
recolocadas	recolocado	Gender=Fem|Number=Plur|VerbForm=Part
recolocado	recolocado	Gender=Masc|Number=Sing|VerbForm=Part
recolocados	recolocado	Gender=Masc|Number=Plur|VerbForm=Part
recolonizada	recolonizado	Gender=Fem|Number=Sing|VerbForm=Part
recolonizadas	recolonizado	Gender=Fem|Number=Plur|VerbForm=Part
recolonizado	recolonizado	Gender=Masc|Number=Sing|VerbForm=Part
recolonizador	recolonizador	Gender=Masc|Number=Sing
recolonizadora	recolonizador	Gender=Fem|Number=Sing
recolonizadoras	recolonizador	Gender=Fem|Number=Plur
recolonizadores	recolonizador	Gender=Masc|Number=Plur
recolonizados	recolonizado	Gender=Masc|Number=Plur|VerbForm=Part
recombinada	recombinado	Gender=Fem|Number=Sing|VerbForm=Part
recombinadas	recombinado	Gender=Fem|Number=Plur|VerbForm=Part
recombinado	recombinado	Gender=Masc|Number=Sing|VerbForm=Part
recombinados	recombinado	Gender=Masc|Number=Plur|VerbForm=Part
recombinante	recombinante	Number=Sing
recombinantes	recombinante	Number=Plur
recomendada	recomendado	Gender=Fem|Number=Sing|VerbForm=Part
recomendadas	recomendado	Gender=Fem|Number=Plur|VerbForm=Part
recomendado	recomendado	Gender=Masc|Number=Sing|VerbForm=Part
recomendados	recomendado	Gender=Masc|Number=Plur|VerbForm=Part
recomendáveis	recomendável	Number=Plur
recomendável	recomendável	Number=Sing
recomeçada	recomeçado	Gender=Fem|Number=Sing|VerbForm=Part
recomeçadas	recomeçado	Gender=Fem|Number=Plur|VerbForm=Part
recomeçado	recomeçado	Gender=Masc|Number=Sing|VerbForm=Part
recomeçados	recomeçado	Gender=Masc|Number=Plur|VerbForm=Part
recomida	recomido	Gender=Fem|Number=Sing|VerbForm=Part
recomidas	recomido	Gender=Fem|Number=Plur|VerbForm=Part
recomido	recomido	Gender=Masc|Number=Sing|VerbForm=Part
recomidos	recomido	Gender=Masc|Number=Plur|VerbForm=Part
recompensada	recompensado	Gender=Fem|Number=Sing|VerbForm=Part
recompensadas	recompensado	Gender=Fem|Number=Plur|VerbForm=Part
recompensado	recompensado	Gender=Masc|Number=Sing|VerbForm=Part
recompensador	recompensador	Gender=Masc|Number=Sing
recompensadora	recompensador	Gender=Fem|Number=Sing
recompensadoras	recompensador	Gender=Fem|Number=Plur
recompensadores	recompensador	Gender=Masc|Number=Plur
recompensados	recompensado	Gender=Masc|Number=Plur|VerbForm=Part
recompensáveis	recompensável	Number=Plur
recompensável	recompensável	Number=Sing
recomposta	recomposto	Gender=Fem|Number=Sing|VerbForm=Part
recompostas	recomposto	Gender=Fem|Number=Plur|VerbForm=Part
recomposto	recomposto	Gender=Masc|Number=Sing|VerbForm=Part
recompostos	recomposto	Gender=Masc|Number=Plur|VerbForm=Part
recomprada	recomprado	Gender=Fem|Number=Sing|VerbForm=Part
recompradas	recomprado	Gender=Fem|Number=Plur|VerbForm=Part
recomprado	recomprado	Gender=Masc|Number=Sing|VerbForm=Part
recomprados	recomprado	Gender=Masc|Number=Plur|VerbForm=Part
reconcentrada	reconcentrado	Gender=Fem|Number=Sing|VerbForm=Part
reconcentradas	reconcentrado	Gender=Fem|Number=Plur|VerbForm=Part
reconcentrado	reconcentrado	Gender=Masc|Number=Sing|VerbForm=Part
reconcentrados	reconcentrado	Gender=Masc|Number=Plur|VerbForm=Part
reconcertada	reconcertado	Gender=Fem|Number=Sing|VerbForm=Part
reconcertadas	reconcertado	Gender=Fem|Number=Plur|VerbForm=Part
reconcertado	reconcertado	Gender=Masc|Number=Sing|VerbForm=Part
reconcertados	reconcertado	Gender=Masc|Number=Plur|VerbForm=Part
reconciliada	reconciliado	Gender=Fem|Number=Sing|VerbForm=Part
reconciliadas	reconciliado	Gender=Fem|Number=Plur|VerbForm=Part
reconciliado	reconciliado	Gender=Masc|Number=Sing|VerbForm=Part
reconciliador	reconciliador	Gender=Masc|Number=Sing
reconciliadora	reconciliador	Gender=Fem|Number=Sing
reconciliadoras	reconciliador	Gender=Fem|Number=Plur
reconciliadores	reconciliador	Gender=Masc|Number=Plur
reconciliados	reconciliado	Gender=Masc|Number=Plur|VerbForm=Part
reconciliatória	reconciliatório	Gender=Fem|Number=Sing
reconciliatórias	reconciliatório	Gender=Fem|Number=Plur
reconciliatório	reconciliatório	Gender=Masc|Number=Sing
reconciliatórios	reconciliatório	Gender=Masc|Number=Plur
reconciliáveis	reconciliável	Number=Plur
reconciliável	reconciliável	Number=Sing
recondicionada	recondicionado	Gender=Fem|Number=Sing|VerbForm=Part
recondicionadas	recondicionado	Gender=Fem|Number=Plur|VerbForm=Part
recondicionado	recondicionado	Gender=Masc|Number=Sing|VerbForm=Part
recondicionados	recondicionado	Gender=Masc|Number=Plur|VerbForm=Part
reconduzida	reconduzido	Gender=Fem|Number=Sing|VerbForm=Part
reconduzidas	reconduzido	Gender=Fem|Number=Plur|VerbForm=Part
reconduzido	reconduzido	Gender=Masc|Number=Sing|VerbForm=Part
reconduzidos	reconduzido	Gender=Masc|Number=Plur|VerbForm=Part
reconfirmada	reconfirmado	Gender=Fem|Number=Sing|VerbForm=Part
reconfirmadas	reconfirmado	Gender=Fem|Number=Plur|VerbForm=Part
reconfirmado	reconfirmado	Gender=Masc|Number=Sing|VerbForm=Part
reconfirmados	reconfirmado	Gender=Masc|Number=Plur|VerbForm=Part
reconfortada	reconfortado	Gender=Fem|Number=Sing|VerbForm=Part
reconfortadas	reconfortado	Gender=Fem|Number=Plur|VerbForm=Part
reconfortado	reconfortado	Gender=Masc|Number=Sing|VerbForm=Part
reconfortados	reconfortado	Gender=Masc|Number=Plur|VerbForm=Part
reconfortante	reconfortante	Number=Sing
reconfortantes	reconfortante	Number=Plur
reconfortáveis	reconfortável	Number=Plur
reconfortável	reconfortável	Number=Sing
recongraçada	recongraçado	Gender=Fem|Number=Sing|VerbForm=Part
recongraçadas	recongraçado	Gender=Fem|Number=Plur|VerbForm=Part
recongraçado	recongraçado	Gender=Masc|Number=Sing|VerbForm=Part
recongraçados	recongraçado	Gender=Masc|Number=Plur|VerbForm=Part
reconhecedor	reconhecedor	Gender=Masc|Number=Sing
reconhecedora	reconhecedor	Gender=Fem|Number=Sing
reconhecedoras	reconhecedor	Gender=Fem|Number=Plur
reconhecedores	reconhecedor	Gender=Masc|Number=Plur
reconhecida	reconhecido	Gender=Fem|Number=Sing|VerbForm=Part
reconhecidas	reconhecido	Gender=Fem|Number=Plur|VerbForm=Part
reconhecido	reconhecido	Gender=Masc|Number=Sing|VerbForm=Part
reconhecidos	reconhecido	Gender=Masc|Number=Plur|VerbForm=Part
reconhecíveis	reconhecível	Number=Plur
reconhecível	reconhecível	Number=Sing
reconquistada	reconquistado	Gender=Fem|Number=Sing|VerbForm=Part
reconquistadas	reconquistado	Gender=Fem|Number=Plur|VerbForm=Part
reconquistado	reconquistado	Gender=Masc|Number=Sing|VerbForm=Part
reconquistados	reconquistado	Gender=Masc|Number=Plur|VerbForm=Part
reconsertada	reconsertado	Gender=Fem|Number=Sing|VerbForm=Part
reconsertadas	reconsertado	Gender=Fem|Number=Plur|VerbForm=Part
reconsertado	reconsertado	Gender=Masc|Number=Sing|VerbForm=Part
reconsertados	reconsertado	Gender=Masc|Number=Plur|VerbForm=Part
reconsiderada	reconsiderado	Gender=Fem|Number=Sing|VerbForm=Part
reconsideradas	reconsiderado	Gender=Fem|Number=Plur|VerbForm=Part
reconsiderado	reconsiderado	Gender=Masc|Number=Sing|VerbForm=Part
reconsiderados	reconsiderado	Gender=Masc|Number=Plur|VerbForm=Part
reconsolidada	reconsolidado	Gender=Fem|Number=Sing|VerbForm=Part
reconsolidadas	reconsolidado	Gender=Fem|Number=Plur|VerbForm=Part
reconsolidado	reconsolidado	Gender=Masc|Number=Sing|VerbForm=Part
reconsolidados	reconsolidado	Gender=Masc|Number=Plur|VerbForm=Part
reconstituinte	reconstituinte	Number=Sing
reconstituintes	reconstituinte	Number=Plur
reconstituída	reconstituído	Gender=Fem|Number=Sing|VerbForm=Part
reconstituídas	reconstituído	Gender=Fem|Number=Plur|VerbForm=Part
reconstituído	reconstituído	Gender=Masc|Number=Sing|VerbForm=Part
reconstituídos	reconstituído	Gender=Masc|Number=Plur|VerbForm=Part
reconstituíveis	reconstituível	Number=Plur
reconstituível	reconstituível	Number=Sing
reconstrutor	reconstrutor	Gender=Masc|Number=Sing
reconstrutora	reconstrutor	Gender=Fem|Number=Sing
reconstrutoras	reconstrutor	Gender=Fem|Number=Plur
reconstrutores	reconstrutor	Gender=Masc|Number=Plur
reconstruída	reconstruído	Gender=Fem|Number=Sing|VerbForm=Part
reconstruídas	reconstruído	Gender=Fem|Number=Plur|VerbForm=Part
reconstruído	reconstruído	Gender=Masc|Number=Sing|VerbForm=Part
reconstruídos	reconstruído	Gender=Masc|Number=Plur|VerbForm=Part
recontada	recontado	Gender=Fem|Number=Sing|VerbForm=Part
recontadas	recontado	Gender=Fem|Number=Plur|VerbForm=Part
recontado	recontado	Gender=Masc|Number=Sing|VerbForm=Part
recontados	recontado	Gender=Masc|Number=Plur|VerbForm=Part
recontratáveis	recontratável	Number=Plur
recontratável	recontratável	Number=Sing
reconvalescida	reconvalescido	Gender=Fem|Number=Sing|VerbForm=Part
reconvalescidas	reconvalescido	Gender=Fem|Number=Plur|VerbForm=Part
reconvalescido	reconvalescido	Gender=Masc|Number=Sing|VerbForm=Part
reconvalescidos	reconvalescido	Gender=Masc|Number=Plur|VerbForm=Part
reconvencionais	reconvencional	Number=Plur
reconvencional	reconvencional	Number=Sing
reconvindo	reconvindo	VerbForm=Part
reconvinte	reconvinte	Number=Sing
reconvintes	reconvinte	Number=Plur
reconvocada	reconvocado	Gender=Fem|Number=Sing|VerbForm=Part
reconvocadas	reconvocado	Gender=Fem|Number=Plur|VerbForm=Part
reconvocado	reconvocado	Gender=Masc|Number=Sing|VerbForm=Part
reconvocados	reconvocado	Gender=Masc|Number=Plur|VerbForm=Part
recopiada	recopiado	Gender=Fem|Number=Sing|VerbForm=Part
recopiadas	recopiado	Gender=Fem|Number=Plur|VerbForm=Part
recopiado	recopiado	Gender=Masc|Number=Sing|VerbForm=Part
